gen_cost_scenario_id,technology_id,technology,year,overnight_cost,fixed_o_m,variable_o_m
28,701,Gas_Combustion_Turbine_RC,2057,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2056,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2055,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2054,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2053,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2052,465714,4657,2.00
28,701,Gas_Combustion_Turbine_RC,2051,465714,4657,2.00
28,206,Coal_600_RC_CCS,2043,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2043,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2044,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2044,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2044,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2044,770507,7705,5.00
28,305,Coal_300_OT_CCS,2044,699694,6997,5.00
28,306,Coal_300_RC_CCS,2044,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2044,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2044,667011,6670,5.00
28,205,Coal_600_OT_CCS,2044,645926,6459,5.00
28,206,Coal_600_RC_CCS,2044,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2044,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2045,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2045,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2045,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2045,770507,7705,5.00
28,305,Coal_300_OT_CCS,2045,699694,6997,5.00
28,306,Coal_300_RC_CCS,2045,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2045,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2045,667011,6670,5.00
28,205,Coal_600_OT_CCS,2045,645926,6459,5.00
28,206,Coal_600_RC_CCS,2045,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2045,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2046,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2046,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2046,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2046,770507,7705,5.00
28,305,Coal_300_OT_CCS,2046,699694,6997,5.00
28,306,Coal_300_RC_CCS,2046,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2046,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2046,667011,6670,5.00
28,205,Coal_600_OT_CCS,2046,645926,6459,5.00
28,206,Coal_600_RC_CCS,2046,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2046,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2047,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2047,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2047,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2047,770507,7705,5.00
28,305,Coal_300_OT_CCS,2047,699694,6997,5.00
28,306,Coal_300_RC_CCS,2047,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2047,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2047,667011,6670,5.00
28,205,Coal_600_OT_CCS,2047,645926,6459,5.00
28,206,Coal_600_RC_CCS,2047,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2047,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2048,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2048,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2048,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2048,770507,7705,5.00
28,305,Coal_300_OT_CCS,2048,699694,6997,5.00
28,306,Coal_300_RC_CCS,2048,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2048,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2048,667011,6670,5.00
28,205,Coal_600_OT_CCS,2048,645926,6459,5.00
28,206,Coal_600_RC_CCS,2048,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2048,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2049,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2049,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2049,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2049,770507,7705,5.00
28,305,Coal_300_OT_CCS,2049,699694,6997,5.00
28,306,Coal_300_RC_CCS,2049,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2049,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2049,667011,6670,5.00
28,205,Coal_600_OT_CCS,2049,645926,6459,5.00
28,206,Coal_600_RC_CCS,2049,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2049,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2050,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2050,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2050,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2050,770507,7705,5.00
28,305,Coal_300_OT_CCS,2050,699694,6997,5.00
28,306,Coal_300_RC_CCS,2050,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2050,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2050,667011,6670,5.00
28,205,Coal_600_OT_CCS,2050,645926,6459,5.00
28,206,Coal_600_RC_CCS,2050,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2050,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2051,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2051,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2051,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2051,770507,7705,5.00
28,305,Coal_300_OT_CCS,2051,699694,6997,5.00
28,306,Coal_300_RC_CCS,2051,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2051,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2051,667011,6670,5.00
28,205,Coal_600_OT_CCS,2051,645926,6459,5.00
28,206,Coal_600_RC_CCS,2051,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2051,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2052,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2052,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2052,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2052,770507,7705,5.00
28,305,Coal_300_OT_CCS,2052,699694,6997,5.00
28,306,Coal_300_RC_CCS,2052,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2052,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2052,667011,6670,5.00
28,205,Coal_600_OT_CCS,2052,645926,6459,5.00
28,206,Coal_600_RC_CCS,2052,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2052,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2053,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2053,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2053,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2053,770507,7705,5.00
28,305,Coal_300_OT_CCS,2053,699694,6997,5.00
28,306,Coal_300_RC_CCS,2053,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2053,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2053,667011,6670,5.00
28,205,Coal_600_OT_CCS,2053,645926,6459,5.00
28,206,Coal_600_RC_CCS,2053,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2053,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2054,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2054,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2054,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2054,770507,7705,5.00
28,305,Coal_300_OT_CCS,2054,699694,6997,5.00
28,306,Coal_300_RC_CCS,2054,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2054,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2054,667011,6670,5.00
28,205,Coal_600_OT_CCS,2054,645926,6459,5.00
28,206,Coal_600_RC_CCS,2054,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2054,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2055,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2055,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2055,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2055,770507,7705,5.00
28,305,Coal_300_OT_CCS,2055,699694,6997,5.00
28,306,Coal_300_RC_CCS,2055,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2055,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2055,667011,6670,5.00
28,205,Coal_600_OT_CCS,2055,645926,6459,5.00
28,206,Coal_600_RC_CCS,2055,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2055,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2056,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2056,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2056,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2056,770507,7705,5.00
28,305,Coal_300_OT_CCS,2056,699694,6997,5.00
28,306,Coal_300_RC_CCS,2056,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2056,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2056,667011,6670,5.00
28,205,Coal_600_OT_CCS,2056,645926,6459,5.00
28,206,Coal_600_RC_CCS,2056,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2056,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2057,662091,6621,5.00
28,105,Coal_1000_OT_CCS,2057,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2057,652954,6530,5.00
28,108,Coal_1000_SEA_CCS,2057,652950,6530,5.00
28,307,Coal_300_DRY_CCS,2057,770507,7705,5.00
28,305,Coal_300_OT_CCS,2057,699694,6997,5.00
28,306,Coal_300_RC_CCS,2057,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2057,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2057,667011,6670,5.00
28,205,Coal_600_OT_CCS,2057,645926,6459,5.00
28,206,Coal_600_RC_CCS,2057,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2057,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2058,662091,6621,5.00
28,106,Coal_1000_RC_CCS,2058,652954,6530,5.00
28,108,Coal_1000_SEA_CCS,2058,652950,6530,5.00
28,307,Coal_300_DRY_CCS,2058,770507,7705,5.00
28,305,Coal_300_OT_CCS,2058,699694,6997,5.00
28,306,Coal_300_RC_CCS,2058,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2058,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2058,667011,6670,5.00
28,205,Coal_600_OT_CCS,2058,645926,6459,5.00
28,206,Coal_600_RC_CCS,2058,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2058,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2059,662091,6621,5.00
28,106,Coal_1000_RC_CCS,2059,652954,6530,5.00
28,108,Coal_1000_SEA_CCS,2059,652950,6530,5.00
28,307,Coal_300_DRY_CCS,2059,770507,7705,5.00
28,305,Coal_300_OT_CCS,2059,699694,6997,5.00
28,306,Coal_300_RC_CCS,2059,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2059,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2059,667011,6670,5.00
28,205,Coal_600_OT_CCS,2059,645926,6459,5.00
28,206,Coal_600_RC_CCS,2059,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2059,657870,6579,5.00
28,107,Coal_1000_DRY_CCS,2060,662091,6621,5.00
28,106,Coal_1000_RC_CCS,2060,652954,6530,5.00
28,108,Coal_1000_SEA_CCS,2060,652950,6530,5.00
28,307,Coal_300_DRY_CCS,2060,770507,7705,5.00
28,305,Coal_300_OT_CCS,2060,699694,6997,5.00
28,306,Coal_300_RC_CCS,2060,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2060,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2060,667011,6670,5.00
28,205,Coal_600_OT_CCS,2060,645926,6459,5.00
28,206,Coal_600_RC_CCS,2060,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2060,657870,6579,5.00
28,106,Coal_1000_RC_CCS,2020,652954,6530,5.00
28,106,Coal_1000_RC_CCS,2021,652954,6530,5.00
28,106,Coal_1000_RC_CCS,2022,652954,6530,5.00
28,106,Coal_1000_RC_CCS,2023,652954,6530,5.00
28,106,Coal_1000_RC_CCS,2024,652954,6530,5.00
28,106,Coal_1000_RC_CCS,2025,652954,6530,5.00
28,106,Coal_1000_RC_CCS,2026,652954,6530,5.00
28,106,Coal_1000_RC_CCS,2027,652954,6530,5.00
28,106,Coal_1000_RC_CCS,2028,652954,6530,5.00
28,106,Coal_1000_RC_CCS,2029,652954,6530,5.00
28,106,Coal_1000_RC_CCS,2030,652954,6530,5.00
28,106,Coal_1000_RC_CCS,2031,652954,6530,5.00
28,106,Coal_1000_RC_CCS,2032,652954,6530,5.00
28,106,Coal_1000_RC_CCS,2033,652954,6530,5.00
28,105,Coal_1000_OT_CCS,2058,620447,6204,5.00
28,105,Coal_1000_OT_CCS,2059,620447,6204,5.00
28,105,Coal_1000_OT_CCS,2060,620447,6204,5.00
28,108,Coal_1000_SEA_CCS,2033,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2034,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2035,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2036,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2037,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2038,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2039,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2040,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2041,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2042,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2043,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2044,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2045,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2046,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2047,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2048,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2049,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2050,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2051,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2052,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2053,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2054,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2055,652950,6530,5.00
28,108,Coal_1000_SEA_CCS,2056,652950,6530,5.00
28,602,Coal_IGCC_RC_CCS,2020,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2020,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2020,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2020,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2021,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2021,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2021,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2021,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2022,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2022,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2022,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2022,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2023,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2023,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2023,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2023,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2024,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2024,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2024,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2024,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2025,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2025,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2025,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2025,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2026,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2026,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2026,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2026,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2027,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2027,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2027,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2027,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2028,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2028,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2028,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2028,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2029,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2029,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2029,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2029,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2030,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2030,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2030,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2030,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2031,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2031,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2031,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2031,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2032,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2032,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2032,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2032,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2033,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2033,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2033,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2033,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2034,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2034,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2034,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2034,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2035,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2035,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2035,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2035,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2036,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2036,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2036,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2036,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2037,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2037,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2037,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2037,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2038,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2038,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2038,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2038,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2039,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2039,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2039,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2039,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2040,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2040,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2040,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2040,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2041,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2041,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2041,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2041,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2042,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2042,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2042,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2042,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2043,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2043,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2043,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2043,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2044,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2044,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2044,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2044,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2045,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2045,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2045,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2045,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2046,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2046,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2046,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2046,729600,7296,2.00
28,804,Gas_CCGT_OT_CCS,2047,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2047,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2047,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2048,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2048,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2048,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2048,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2049,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2049,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2049,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2049,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2050,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2050,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2050,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2050,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2051,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2051,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2051,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2051,729600,7296,2.00
28,602,Coal_IGCC_RC_CCS,2052,1710000,17100,5.00
28,804,Gas_CCGT_OT_CCS,2052,729600,7296,2.00
28,805,Gas_CCGT_RC_CCS,2052,729600,7296,2.00
28,806,Gas_CCGT_SEA_CCS,2052,729600,7296,2.00
